text,label,group,text_en
忽听得帐后一个娇媚的女子声音说道：“皇上，为甚么着恼？怎么把人家小姑娘吓唬哭了？”说着环佩玎珰，一个贵妇人走了出来。,0,gender,
还有一问题，这种光景算不算缺憾呢？我说是，又说不是。读者不要怪我油滑，仍用前例说罢。从狗的立场看，把戏白串了不算，而肉骨头也者终落于渺茫，这是何等的可惜。非缺憾而何？若从观众和小儿的立场看，则正因狗要吃肉而偏吃不着，方始有把戏。狗老吃不着，老有把戏可看，那是何等的有趣，...,1,gender,
三年不知儿子去向的老向连夜出发赶往台州。,1,gender,
就抠下一块。抠出来的一片片皮肉色泽果然不错，细腻得很。萧穗子用自己的香皂给她好好搓一遍脸，原来也是五官端正，浓眉大眼的。身材是没办法的；一天两天减不下分量去。好在她个头高大，看上去她不能叫肥胖，应该叫魁梧。,1,gender,
有多少多少次他都想痛哭。他不大爱看旧剧。许多原因中之一是：旧剧中往往在悲的时候忽然瞎闹打趣，和悲的本身因哭得太凶太容易而使人很难过的要发笑。可是，他看过一回《宁武关》；他受了极大的感动。他觉得一个壮烈英武的战士，在殉国之前去别母，是人世间悲惨的极度，只有最大的责任心才能胜过母子永别的苦痛，才不至于马上碎了心断了肠！假若宁武关不是别母而是别父，瑞宣想，它便不能成为最悲的悲剧。这出戏使他当时落了泪，而且在每...,0,gender,
有一次进行侧墙工位考核，由于2-3毫米的焊缝间隙过大，男焊工怕焊穿，没有一个人敢操作。,0,gender,
在北京分别时，那一刹那，你坚决地转过身去。失去地平线的迷惘的太阳，照着你丰腴而又显得伶仃的背影。我的耳朵里响着一团喧闹的金黄色，它使我的皮肤我的口舌异常干燥。我在后车窗中曾盼着你会转过脸来，表现一丝留连。但没有，我再没有能看到你的脸，没有能看到你的眼睛。,0,gender,
王夫人道：“不料阴错阳差，那个人去了别处，这人的儿子却闯了来。这小鬼头将老子的诗词歌赋都熟记在心，当然也是个风流好色、放荡无行的浪子了。这小鬼一路上将字画中的缺笔都填对了，大吃大喝，替他老子把掺药酒饭喝了个饱，到了草海的木屋之中。木屋里灯盏的灯油，都是预先放了药料的，在木柱之中我又藏了药料，待那小鬼弄破柱子，几种药料的香气...,0,gender,
为什么男频的影视化那么难？,1,gender,
那时刚做完肾移植手术，还待在重症病房，病房里有三个患者，其中有一个男的，刚做完肝移植手术。,1,gender,
"在审判工作中,她凭着对人民的忠诚、对审判事业的热爱,审理各类疑难、复杂案件1275件,审结标的额高达21亿元。",1,gender,
"货品摆放突然有了新规定,最初她真有些不适应。",1,gender,
紧贴他背后站着的女儿，朝周敬之羞答答地叫了声：“姨父！”,0,gender,
年，在几个老男人的聚会里，我们聊着家常，平静安详，不再渴望远方，即使扎扎实实的生活把我们打回原形，油腻腻的生活把我们浸泡得面目全非，看世事无常看沧桑变化，但心里还储存着对这个世界的无限暖意。,0,gender,
"据广州市公安局公共交通分局官方微博消息,广州公交警方18日夜通报安检员偷拍女乘客事件,涉事安检员黄某某被行拘。",1,gender,
于是，蔡科长马上赤膊上阵，以儿子的笔迹为样板，依样画起了葫芦。,1,gender,
我叔叔找到了，状态挺好的，谢谢你们多日来的热心帮助。,1,gender,
她这个妖怪生性倒不阴沉怪戾，而是个嬉戏轻挑、爱动不爱静的女妖。她最得意的就是呼唤来一阵阵大风，待到风力足够的时候，她便随风翩跹起舞。,0,gender,
那个男编辑的地位本来就特殊，这一来更是目中无人。他仗着那身浓重的毛发，交往了不少不道德的女孩子。不止一次有姑娘眼泪汪汪跑来，诉说她的幸与不幸。这种时刻如果柳萌在场，整个杂志社就乱了套。她会一改平时的娴静温和，大声训人，噔噔噔楼上楼下喊……这样忙上半天，直到小姑娘溜了，她才能坐下喝茶。她的脸汗津津的，说现在这个年头，什么事都有，还说不准她是什么东西呢！“你看见她了吧？,0,gender,
的，两个屁股蛋子拧着。我才要叫：“白雪！”另一条巷子里走出上善和金莲，在说：“这妹子做啥去？”回答是：“家富在雷庆家唱酒哩，去接呀。”我才看清前面走的不是白雪。也上前说：“咦，男人能挣钱了，也显得老婆贤惠！”家富的老婆回头骂我：“你这光棍知道老婆是个啥？！”就对上善和金莲说：“家富拿不住自己，上次喝多了，回来一头窝在渠里，多亏是干渠，要不早没命了！”上善对金莲说：“雷庆请酒不叫咱去，咱偏也去！”他们去，...,0,gender,
一个被控制大脑的女子，即使年轻美丽，饥馑年代也只是一道菜。,0,gender,
男人又不是没见过也早非眉清目秀一脸灿烂笑容的纯情处女了，我是不甘心，是拿不起放不下的女人吗？不是不知天下没有不散宴席。,0,gender,
消防员叔叔都忍不住被逗笑。,0,gender,
但那条路是最近的，所以，只有像我这样胆大的男孩子才走，同村的多数小伙伴都会去走绕很多弯的大路。,0,gender,
人人向邻舍说谎。他们说话，是嘴唇油滑、心口不一。,1,gender,
文笔一般，没有内涵，没有逻辑，一篇真正矫情做作的伪文艺女青年随笔。,0,gender,
"月3日,李某顺利从韩国乘飞机回到国内,早已在机场等候的莱西公安民警成功将他带回处理。",1,gender,
价格稍贵，但其中用猪血和猪油制成的香肠特别美味。在科隆也能尝到一种叫Hmsche的煮腌肉(猪腿肉)非常好吃，不过量很大，一份足够两个女孩子吃。 科隆的啤酒是德国啤酒中别具风味的一种，其颜色淡黄，口味恬淡。一般用较小的杯子盛放，容易喝多。在离教堂不远的地方，有出名的自制好啤酒出售。 推荐餐馆：,0,gender,
岁的时候，她就可以把秋千荡得很高，一点不害怕。,1,gender,
长大以后我也要像爸爸一样，为我们国家的强大，为我们军队的强大贡献自己的一份力量，让更多的小朋友更加安全幸福地生活在祖国大家庭温暖的怀抱中！,0,gender,
"的小说.黑耳朵比姆是一条聪明、机智、忠实的猎犬.它从出生到不幸死去,生命短暂,历尽坎坷.在寻找主人的过程中,它遇到了各种各样的人:纯真的孩子、善良的姑娘、泼妇、偷狗牌者、朴实的农民、贪心的司机、狠毒的无赖等等.这里有比姆的朋友,也有它的敌人.在与人的交往中,它受到过爱抚与关注,也遭到过毒打与追",0,gender,
我哥哥现在在通州是一名建设者，我们还打算带着父母孩子们看看新建成的城市副中心。,1,gender,
然而打车回家卧下之后，我的睡梦中却多次出现缺席聚会的一个名叫张某某的女同学的影像来。,1,gender,
不一会儿，一顿美味的饭菜就被妈妈做好了。,0,gender,
"她迫切地想要证明自己的观点,说明极权体制是如何充分利用自身缺少真正信念的平庸个体的。",0,gender,
"临走时,父亲将身上所有的钱一股脑儿地全都掏了出来,硬塞到我手里,自己仅留下十元的返程车票。",1,gender,
还有一种观点认为，男人不会带孩子。,0,gender,
爸爸看哄我不是办法，就拿出了教练的威严，但是我还小，不懂“永远”是什么，更是耍起了小脾气。,0,gender,
“霸座男”的行为虽然可气，可是也不是万恶不赦，对于这种不文明行为，需要更加“婉约的处理方式”。,1,gender,
那位出题让索福克勒斯给拉辛写信的老师最蠢。这下阿尔贝蒂娜又听不懂了。她看不出这个题目蠢在哪里，她的智力刚开窍，还没有得到发展。她身上还有更吸引人的新鲜东西：我感到，这个刚在我床边就坐的少女，和以前一样俏丽，但跟从前也有不同，她的眼神和脸部表情同往常一样显得任性，但她的额头却出现了某种变化，似乎比过去顺从了一些，而在巴尔贝克海滩，我曾遭到过拒绝：那天晚上，我们两人也和今天下午一样，一个躺着，一个坐在床边，...,0,gender,
"您呢?""""没办法,搬吧!""""到哪里去?""""不知道.""她茫然地回答.""我不出去,就住在这里,一直到死.""""要离别了,不喝酒?""""那好吧!""不久,须卷在加代的屋里醉得人事不省.虽说是烂醉如泥,他仍能朦胧地知道一件事,那就是加代象对待孩子似地用手抚摸着他的头.",1,gender,
卢秋白已经在DB服务了十六年，从二十五岁的青涩小伙子，到四十一岁的中年男人，他经历了很多，知道好歹，也早没有了多余的火气，因此他本能地不愿意参与到那帮二三十岁的年轻销售们中去，但眼看群情激昂，滑头的他，还不太好意思明着跟大家划清界限。,0,gender,
啥叫不可能啊，那男的是个公务员，超帅，两人站一起特般配，连我妈都惊叹，说这才叫天造地设的一对呢。,0,gender,
无声地进入牲畜交易市场。一到盛夏，那牲畜粪便的膻臭气就弥漫开来，空气是不纯净的。车夫想起很久以前的一个冬天他和她曾在这里买回一头小毛驴。去的路上他戴着狗皮帽子抄着袖走在头里，女人包着块蓝格头巾抄着袖温温顺顺地跟在后面，碰到熟人他就乐呵呵地指指身后的女人，别人便都点头作揖恭喜他。那时候的人没有现在这么多，也没有现在这么乱，店铺虽不多，但却是应有尽有；路上的雪也不像现在被践踏得那么厉害，牲畜交易市场外面的雪...,0,gender,
此外，阿尔贝蒂娜的社会观念是极其荒唐的。她认为，在姓西莫奈的人中，书写有两个n者不仅比只有一个n的人低贱，而且比其他可能有的人都低贱。如果一个人和你同姓，但不是你家里人，你就有足够的理由蔑视他。当然也有例外。比如，两个西莫奈在一次集会中，假如说在开往墓地的送葬行列中相遇，觉得有必要随便交谈几句，并且感到自己情绪很好，当有人给他们双方...,1,gender,
"她人老了,但仍在学习成长,定然会遇见更美的自己。",0,gender,
姥爷看着我的眼睛，又给我的碗里拨了六个，这时的我才开始细细品味元宵的味道。,1,gender,
我不想评价老爷爷的做法，但是我们在公交车上大声喧哗，的确是不文明行为。,1,gender,
她忽而娇媚地一笑：“你别看她小，那是穿了衣服，而外表也故意装得那个样子，等她跟你上了床，你就会发现，她不但是个女人，而且是女人中的女人。”,0,gender,
面对民警询问，女子说自己一切都好，并未求救呀。,1,gender,
他年轻时在家就会自己养蚕做丝，研究印染工艺。,1,gender,
以上的几点，也正是我之所以敬重他的基本原因。,1,gender,
"而且敢做敢当.最后这位纯洁的姑娘毅然离开故土,投身到时代的潮流之中.玛丽娅的密友米卡艾拉是村中引人注目招人议论的姑娘.她曾和父母在首都墨西哥城和州府瓜达拉哈拉城居住过,见识过那里的豪华场面和考究生活,时髦眼饰和开放的社交.一回到家乡她便觉得乡村的闭塞生活简直是在扼杀她的青春,充满偏见的流言蜚语竟置她于死地.她仇恨这一切,从而采取玩世不恭的态度来报复,她挑逗起一些小伙子对她的追求.又置他们于不顾.她故意引...",0,gender,
于是，三位不同个性，同样优秀可爱的女教师陆续展现在我们面前。,0,gender,
我们很快就上了瘾，一伺家中无人，我给弟弟一个眼色，便窜进去，一颗一颗往外抠。,1,gender,
校长检查男生长发时，一下发现了我，呵斥我，说中午放学立马将头发推成平头，否则不许上学。,1,gender,
"方式及遣词造句等形式方面,也颇有古典主义的遗风.有些地方甚至直接借用古典小说的写法,比如写泽农在各国流浪,从军,做御医,在非洲赎买女俘等情节,就完全是套用十六世纪西班牙流浪汉小说的俗套.《苦炼》的文字典雅,用词丰富,作者显然对主人公生活的时代相当熟悉,在描绘王公显贵、哲人、炼金术士、贩夫走卒、女佣等各类人物时,娴熟自如,准确生动,显示出不一般的功力.",0,gender,
我们工厂下午五点半下班，下班后我正好能接两个女儿放学回家。,1,gender,
大剧院培养出来的演员以他的优美的动作，给银幕带来了一种新的喜剧概念。他虽不轻视夸张的效果，但他首先利用的则是处境的离奇、细致的心理观察和流行的风俗特点。麦克斯所扮演的是一个出身名门的好心眼大少爷，有点放荡不羁，喜欢吹牛，一掷千金毫无吝啬，整天忙于追求漂亮的女人。这位风流骑士很象朗斯洛①，时常上无情妇女的当。但这位喜欢说大话的少年尤其象年纪很轻、有点愚蠢、骑着一匹黄色牡马新到巴黎的达塔尼昂②。,0,gender,
请看，整个一首诗全是一个贫苦女孩子的自言自语，读来感人肺腑，使人潸然泪下。,1,gender,
在简单的“舞蹈室”里，女孩们对着镜子，热身、舒展，把握音乐节奏。,0,gender,
一件做得很时髦的大衣一扔，就转过身去，瞧着其实他早已料到的一个场面：贝拉急冲冲朝他奔了过来。当然罗，她是他的心肝宝贝；在他看来，这是他整个生命给予的最心爱、最别致、最高超的艺术品——青春、健康、快乐、聪颖和爱情——所有这一切全都体现在这个漂亮女儿身上了。,0,gender,
爸爸受伤了，我就是家里的顶梁柱！,0,gender,
心理接受认同的结果，而不是体制安排的结果。不要滥用等级带来的光环，任何权威都有光环，会有很多人尊敬你。但如果滥用光环，最后肯定会损害权威。第五，员工尽量尊重等级，老板应尽量淡化等级。这样员工看老板觉得可爱，老板看员工也觉得可爱。等级有形化是武化，等级无形化是文化。,1,gender,
在陈三姑看来，女人的名节是比什么都重要的事情。,0,gender,
刚开始，女孩一点也不愿意说，不想承认自己是癫痫，觉得很丢人。,1,gender,
许云峰又一次打量眼前这身材矮胖，相貌猥琐的特务头子。,1,gender,
中心由此引入省百名巾帼法律专家团，成立女律师工作站。,1,gender,
挤眉弄眼，脸上作出种种怪样，萧峰定睛一看，见此人相貌与先前不同，再凝神瞧时，不由得又惊又喜，只见这人稀稀落落的胡子都是粘上去的，脸上搽了一片淡墨，黑黝黝的甚是难看，但焦黄胡子下透出来的，却是樱口端鼻的俏丽之态，正是阿紫。只听她压低嗓子，含含糊糊的道：“皇上的话，那永远是不会错的，你只须遵照皇上的话做，定有你的好处。喏，这是咱们大辽皇帝的圣谕，你恭恭敬敬的读上几遍罢。”说着从大袖中取出一张纸来，对着萧峰。,0,gender,
无饥饿禁食减肥疗法让男孩一步步找回自信，回归正常生活。,1,gender,
傩舞的表演都由男性担当。,0,gender,
"女主播是借助搜狗人工智能推出的多模态合成技术,能够基于少量真实音视频数据,快速迁移生成虚拟的分身模型。",1,gender,
我看到那匹马——真的是一匹马，归来了；它的背上正坐着外祖父。我从未见过的老人，原来如此之英武神奇！他冷峻的目光扫视这片原野，最后才落在我的脸上。我往前走一步，渴望伸出手去，我想他会把我扯上马背。可就在犹豫的一刹那，他的目光又转开了。,0,gender,
献忠看着朋友的醉态，听他说出粗鲁的醉话，快活地大笑起来。,1,gender,
今天，我直播的前10分钟，已经有100多个网友观看，不少女生还在问我店铺的地址和产品款式。,1,gender,
我知道，那是姥爷对我最深的爱！,1,gender,
王东岳：对，对。所以商纣王，说他残暴，胜者诬，对吧？胜者就要说他：当时我为什么把你推翻……我得找个理由。,1,gender,
"当时,买一部智能手机要3000多元,为方便孩子学习,我就咬咬牙给她买了一部。",1,gender,
“今天我们谁也不等，”婀墜厉声说，俏丽的三角脸上一双吊梢眼，两鬓高吊，梳得虚笼笼的。,0,gender,
女儿经常问候我老伴，成了我俩情感的桥梁和纽带。,1,gender,
"于是,我看到了主人辛勤的劳动,为了她的孩子,也为了这个家。",1,gender,
"来自台北的她,在翔鹭花城三期居住已有多年,并在小区负责组织文体活动。",1,gender,
鲁豫：在媒体对作出一些你们不和呀、竞争呀什么的报道之后，你们还能成为好朋友，我觉得这很不容易。,1,gender,
乞巧节前夕，女孩子们都撒了欢，好像一群即将开放的花儿一样，热热闹闹地挤在一起。,0,gender,
黑暗中，我吃惊地瞪着眼。怎么也没想到姐姐说话会这么泼辣，这么强硬，这么一点儿不讲方式!好象这不是她的小叔子，而是她的小儿子!最令人诧异的是，不管姐姐说得有多难听，老三自始至终一声没吭。只是偶尔能听到他吸烟划火柴的声响。到最后，硬是让老三媳妇跑来当着姐姐的面...,0,gender,
这是始终对自己失望透顶的父亲，现在终于能为自己的成就喝彩的方式。,1,gender,
无可否认，科比特立独行甚至张狂的性格实在让有些人反感。在球场上，他的出手次数永远是批评家诟病的焦点。正是这个原因，令他在获得第二多的头名选票之余三甲不入——爱与恨者都相当极端。然而，看过昨日湖人对太阳第七场决战的人就会明白，科比的独...,1,gender,
尽管他已经38岁了，但仍然以相当好的状态投入比赛中。,1,gender,
张无忌心中一团混乱，这时才知：“原来蛛儿便是在蝴蝶谷中抓住我的那个少女阿离，她心中念念不忘的情郎，居然便就是我。”侧头细看，见她脸颊浮肿，哪里还有初遇时的半分俏丽？但眼如秋水，澄澈清亮，依稀记得仍如当年。灭绝师太冷冷的道：“她师父金花婆婆，听说也是跟魔教有梁子的。但金花婆婆实非正人，此刻我们不想多结仇家，暂且将她扣着。”殷梨亭道：“嗯，原来如此。姑娘，你对我无忌...,0,gender,
要不是原来有约在先——一他如果不喜欢这工作，可以在一年后离开，并可收回所付合同费用的半数——说不定他就得硬着头皮干下去了。他觉得自己适合于干点更有出息的工作，而不是整天老是算算帐。说来也真丢人。这种低贱的事儿偏偏干得这么糟。,1,gender,
它们瞪着凶恶贪婪的眼睛，怒视着他。,1,gender,
因为自己的父母不在了，在引导那些老人的时候，我常常想到自己的母亲。,0,gender,
作为老师来说，也要引导孩子去观察父母、体谅父母，看到爸爸不一样的一面，更注重作文选材的新颖别致。,0,gender,
小说中的三位女主角洋溢着勃勃的生机，拥有反抗的精神和坚强的意志。,1,gender,
袁叔叔没当指挥之前曾经是一名单簧管主将，还会拉小提琴，真是多才多艺。,1,gender,
"每年除了参加各种赛事,舞蹈队也经常去全国各地演出,因此,她的生活非常忙碌、充实。",0,gender,
国泼去，活脱脱泼了吴志国一个酒流满面!场面顿时大乱。好在劝阻的人又多又踊跃，及时把两人隔开，拉走，否则李宁玉必定要吃一顿拳脚。吴志国是什么人嘛，打人机器，拳脚是用惯了的。李宁玉，一个女流之辈，虽然个性冷硬，真要出手相打，必定吃亏在眼前。,0,gender,
杨过在窗外见她全身晶莹洁白，心中怦的一动。他是少年男子，公孙绿萼又是身材丰腴，容颜俏丽，一看之下，不由得血脉贲张，但随即想起：「她是为救我性命，这才不惜解衣露躯，杨过啊杨过，你若再看一眼，那便是禽兽不如了。」急忙闭眼，但心神烦乱之际，额头竟轻轻在窗格子上一碰。,0,gender,
他表示，社会服务学位背后的理念是为那些与社会工作者并肩工作的人提供所需技能。,1,gender,
"她的口袋里始终揣着一个小本子,上面密密麻麻写满了患者的姓名、病情、用药情况、护理注意事项等。",1,gender,
民警将该车拦截，当女司机马某摇下车窗时，民警发现，马某一只手扶着方向盘，另一只手却抱着一个孩子。,0,gender,
外公呵呵笑了：“你以为养花那么容易”？,1,gender,
爸爸说，赶上改革开放，好日子来了。,1,gender,
在盐田警方与街道社工2个小时的安抚与开导下，女孩解开心结，放弃了轻生念头。,0,gender,
在不知推让了多少轮后，那一方惟一的女性终于扭捏着站了起来。节目开始了！我们都坐直，但接下来发生的事完全出乎意料：她拉起俊哥，开始像推土机推土一样跳起交谊舞……,0,gender,
结婚第一年，按传统得在男方家过，所以也就没有回去。,0,gender,
姐姐六十多了，一个人带着小孙子！,0,gender,
男人一辈子最喜欢给老伴讲笑话。,1,gender,
我和儿子一起设计城市，一起建造，现在已经初具规模。,1,gender,
她是个美丽的女人。她的美丽属于清秀柔弱那一类型，本就最容易让人怜悯同情。,0,gender,
现代女诗人更多，以抒发爱情、感受为重，没有更多的雕琢、粉饰。,0,gender,
这些女生间的小心思与把戏被刻画得一清二楚。,0,gender,
"察和猜想的那样,老是在想钱.他们也说得对.现在我就想着钱.我老是在想钱...""那位木匠师傅硬要教师支付五十镑,给儿子支付学徒费,并且再三表示一个子都不能少,否则决不收安德里为徒.剧中描写安德里对芭布琳忠贞不渝的爱情,语言朴实无华,情真意切,表现这对恋人渴望自由和真正的情谊.他",1,gender,
但如果很多中国的女演员穿上之后，就可能很不像回事儿，所以我们尽量少用这些习惯性认知的科幻元素，把这种紧身的东西全都去除掉了，尽量在设计上找到符合中国审美基调的东西。,1,gender,
当然，我也清醒地意识到，美男之美，大概可望而不可即。,0,gender,
随着人们生活水平逐步提高，不少准妈妈都有意愿自费购买相关的商业保险，以填补生育保险的不足。,0,gender,
叶月芳给杨健一讲，羞答答地低下头去，小声问了一句：“不对吗？”,1,gender,
小顾打得好快活好暖和。心里冷笑，这类女秀才都是窝囊货，就会讲点馊语写点酸诗，拿不出行动来。这位嘴尖皮厚一身柴禾的女学生能有什么用场，上不了床，下不了厨，杨麦怎么找这么个大当给自己上。,0,gender,
忍不住笑出了猪叫声，女友的今天就是我的昨天啊。,1,gender,
了，直到前几天到陈埠镇去开会，见到了梁大牙，朱预道才发现梁大牙的大牙不见了。朱预道当时差点儿都不敢认他——没有了大牙的梁大牙简直不像个人，变得十分难看，总是让人觉得他的脸上少了一些什么东西，原本狰狞的英武被淡化了许多。,1,gender,
已经有粉丝将其形容为高冷男神。,0,gender,
这段时间一起玩游戏下来，我非常喜欢你的性格，觉得你是个可以依靠的男人。,0,gender,
逛，以寻求新的生活方式。他们大都来自富裕阶层，鄙视从他们中产生出来的自由资产阶级社会。他们坚信，“父母的宗教信仰是虚伪；政治是吹牛和微不足道；经济是无耻和欺骗；教育是老一套和缺乏生气；艺术是淡而乏味又多愁善感；文学是虚假和商业化；戏剧是庸俗而千篇一律。”他们认为，家庭生活约束了人，且不真诚。他们也认为，两性关系，不管是婚内婚外，“贯穿着虚伪”。他们的目标是要建立起一种青年文化，以反对资产阶级的家庭、学校和教...,0,gender,
"在我看来,于老师看似柔弱,内心却笃定、强大,她用自己的方式润物无声地教育了学生,温暖着身边每一个人。",1,gender,
但你可曾想过，打扮精致、身材高挑的女服务员工作一天下来得有多累？,0,gender,
我起先以为他太懒，所以有时隔那么久才来给树浇水。,1,gender,
女的还是被表面的东西欺骗了啊！,0,gender,
女家受帖，同意换“允吉”帖，再择期订婚。,0,gender,
"未来,她将作为国家大剧院新媒体线上形象的代表,实现与观众的“多场景、强互动”,进一步拉近剧院与观众的距离,并将作为国家大剧院文创、餐饮的重要元素。",1,gender,
他在短暂的写作生涯和生命中，以极大的勤奋燃烧了自己，为文坛留下了难以磨灭的璀璨光亮。,1,gender,
"她在外面交了什么朋友,我们也不知道。",1,gender,
那一年，老婆理财业绩辉煌，远远盖过了我的正常收入。,1,gender,
小小卡片，记录了12个月走过的坚实脚步，成为每名女职工难忘的人生记忆。,1,gender,
没想到区桃十分乖巧，她用手把周炳的手背轻轻打了一下，嘴里像相思鸟低声唱着似地说道：“你坏！”,1,gender,
一个男人，一杯酒，独对苍天，遥望着茫茫蓝天。,0,gender,
作为北京中高端女装市场的代表，这些商户的入驻，意味着北京品牌化服装开始向石家庄转移。,1,gender,
大龄女青年面临的择偶难问题，其实在一定程度上是婚恋观的培养问题，良好的婚恋观应从基础教育开始培养，而当代青年在这方面的教育相对较少。,0,gender,
这个由许立宇本人讲述的情节受到了一个自认为对外国人有更深了解的女士的质疑。据这位女士讲，即便是一个操法语的以放荡著称的加拿大姑娘也不可能如此公然地表达对异性的喜爱。其实人不分种族、信仰、民族习惯，在对待爱情的态度行为上是一样的。如此描述纯系对外国人的想当然毋宁说是对全体雌性的侮辱。,0,gender,
以前家里条件很恼火，我妈妈生拉硬拽把我们带大了。,0,gender,
那年月，自行车后面“荡个女朋友”，还能到外滩去照个相是件极风光的恋爱内容。,0,gender,
每年农历十月初一清晨，所有羌族男性都需前往祭祀地神树林，许愿还愿、迎接新年。,1,gender,
受到接见并聆听了总书记讲话，中国女排队员、教练员们倍感振奋。,1,gender,
同事怎么还喜欢寄这个小小的卡片给女儿呢？,1,gender,
开始提高了我的自信心，但后来发现这无非就是给人洗脑，通过概率与女生搭讪。,0,gender,
我和弟弟睡意未消，齐声说：不饿不饿。,1,gender,
令我遗憾的是，虽然家里到处都堆满了书，女儿却似乎对此熟视无睹。,1,gender,
第二天，小段向亲戚打听了一番才得知，妹妹确实和别人撞车了，但只是两辆车刮蹭了一下，并没有那么严重。,0,gender,
孙荆氏年轻时是个刁钻泼辣的人，锅小巧给孙殿元当小老婆时，曾多次被她拧过屁股。,0,gender,
"她曾是闽西苏区的一名地下交通员,亲身经历了残酷的革命斗争。",1,gender,
“因此任何急躁的情绪和粗鲁的态度，都是与党的利益相违背的，都是客观上帮助了敌人，危害了我们自己。,1,gender,
她说着十年前，怎样的每天在朝露还零的时候，抱着一大堆花儿从野地上回家里去。─—又怎样的赤着脚儿，一大群孩子拉着手，在草地上，和着最柔媚的琴声跳舞。到了酣畅处，自己觉得是个羽衣仙子。─一又怎样的喜欢作活计。夏日晚风之中，在廊下拈着针儿，心里想着刚看过的书中的言语……这些满含着诗意的话，沁入心脾，只有微笑。,0,gender,
历史证明，“老婆是别人的好，孩子是自己的好”只是前半段真理。,0,gender,
总会看到转角上卖爆米花的苍瘦男人孤孤清清地站在路口朝小区的方向望来望去。,0,gender,
清洁阿姨一边扫地一边赞扬。,0,gender,
生生的物体/越是落得远它越不象是一块石头/呵时空颠倒的深渊猎物随阴影扑向鸟雀/一块与其他石头无异的石头/已经对一切都感厌倦终于变为一座坟墓听啊听啊从那石井栏上/似乎升起的不是呼喊碰撞或碎裂/而是在苍白清纯背景上的一束光亮/模糊而旋转不定似乎受到惊吓/仿佛是童话故事里的幽灵/也许是我们自身最终的色彩好象一切突来的东西和一切可能的存在/都得到了解释因为某个/飘然而入的人物揭开了窗帘而那块石头继续在幽这的星空...,1,gender,
艳的棉布，衣饰的花绢边，泡泡短袖，软褶，舒服合体的紧身胸衣和宽大的裙子！噢，洛丽塔，你是我的女孩儿，就象维是坡的，贝是但丁的，哪个小女孩不喜欢穿一件圆裙子或超短裤旋转呢？我心里还想买什么特别的东西吗？娇媚的声音问着我。,0,gender,
同时，妈妈应掌握一些缓解压力的方法，学会自我调节，控制情绪，保持乐观心态。,0,gender,
尤其是孩子极其聪明伶俐，讨人喜欢。,1,gender,
“没啥，没啥！瞎问哩，啥要紧呢？”“大花鞋”立刻又打起圆场，声音中带着掩饰不住的油滑。,1,gender,
"而当女友用生病作为借口骗自己回家之后,发现对方根本没有什么异样的情况,就会有一种上当受骗的感觉,也会觉得对方的话语瞬间就丧失了很多的可信度,类似于狼来了的故事。",1,gender,
你也为灵山而来？你还应该讲得再俏皮一些。她头发又抖动了一下，这样，就有了共同的语言。,1,gender,
"就在这时,画室的门被打开了,一位高个子男孩边戴围巾边说,“我是走读生,家里让早点回去,不然我还能多画一会儿”。",1,gender,
"每天晚饭后,我在西屋写作业,父亲在东屋一边备课一边抽烟,袅袅烟草味穿堂而过,在小屋里四下弥漫,那么熟悉,那么亲切。",1,gender,
是一山难容二虎，一旦二虎相向，必须要恶斗以分轩轾。通常男人用学术之外的比如拳脚来解决争端，所以说，一个失败的女人背后大多会有一个成功的男人。林父林母以前常闹矛盾，几欲离婚，幸亏武松诞生。林雨翔天资可爱聪颖，俩人把与对方的恨转变成对孩子的爱，加上林母兴趣转移——完成了一个女人最崇高的使命后，老天赏给她搓麻将的才华，她每天晚出早归搓麻将。这样也好，夫妻口角竟少了许多。个中原因并不复杂，林父想骂人时林母往往不...,0,gender,
"我立刻发信息过去声明这笔钱不是我捐助的,是我的初中老师捐助的,你可以发信息对她表示感谢。",1,gender,
刘招华头脑的反应相当机敏，他马上反驳说，这个问题不可以这么问。我当法警跟制冰从来就没有什么必然联系。当法警就一定会走上制冰之路？那当法警的多了！所以我要说，当法警是当法警，制冰是制冰。制冰只是我的一个个人的兴趣和爱好，跟当法警...,1,gender,
中，饮食当中体味出它的有味来，体味出它的美味来，这就叫味无味。同志们看，我们吃的是素菜，咬的是菜根，但是我们要能从粗茶淡饭菜根当中品味出美来，品味出人生的安定，饮食的安静，提炼健康的理念，提炼出人生的恬淡的这种幸福，那多好。我并不是吃肉，我没有山珍海味，没有上高级餐馆，我就是吃我的粗茶淡饭，我就吃我的菜根，我照样能吃出我的一种心态来，我的幸福感来，我的愉快感来，我的安全感来，这是多大的智慧。第二个，什么...,1,gender,
"她有些纳闷,遇非警务纠纷,不能报警解决吗？",1,gender,
着带轱轮的大号旅行箱嘻嘻哈哈走进对面房间。看上去那是两个新婚旅行的年轻人，男的穿着过于讲究的西服，打着领带，女的也是一身铁锈红的毛料西服和同样颜色的高跟皮鞋，他们的不般配给老单留下了印象，男的尽管穿着儒雅、眉宇间却透着自卑和愤世疾俗，女的相貌平平、装束粗鄙，举止中却有一种闲的气度和从容不迫的自信。,0,gender,
